0	[	0.39209788868936524	6.559771506264323E-4	0.17175476383335583	0.05749143014947974	0.001290965410783415	0.003783011816592762	0.0014059175698742273	9.682626476277208E-4	0.0032182851436104855	4.4730105636870137E-4	0.0013311912790311897	0.006057412755187226	0.0020180052044172017	9.184229230740242E-4	0.0016640885990057896	8.743008243794017E-4	0.35233232683778315	7.780661129738206E-4	3.2425386465569057E-4	5.88128131807961E-4
1	,	1.899399435163772E-4	2.7346938821182367E-4	0.9579319469559262	6.430646759781701E-4	5.381887475080912E-4	0.0015770944553385425	5.861109908212503E-4	4.0365764816998456E-4	0.00134166634992377	1.864747058869923E-4	5.549584529307623E-4	0.0025252662516150747	8.41283340636547E-4	0.023707336508026342	6.937395466683606E-4	3.644860363319092E-4	0.006936587476752018	3.2436688335883116E-4	1.3517773585258492E-4	2.4518390654627945E-4
2	,	2.2084672204925396E-4	3.17967968449926E-4	0.0018943380215722542	0.27194551774780495	6.257621147534316E-4	0.0018337171970020064	6.814822026560871E-4	4.6934029134722597E-4	0.0015599805390007595	2.1681762549692504E-4	0.05488482345085746	0.0029361742645917415	0.38065511606605573	4.4518177309806273E-4	0.02792640537907575	4.237947261982146E-4	0.25214333288266094	3.7714743726326286E-4	1.571736797663585E-4	2.8507991029968707E-4
3	,	1.899399435163772E-4	2.7346938821182367E-4	0.0016292315932047823	6.430646759781701E-4	0.16380938405333859	0.0015770944553385425	5.861109908212503E-4	4.0365764816998456E-4	0.5611286216841997	1.864747058869923E-4	5.549584529307623E-4	0.0025252662516150747	8.41283340636547E-4	3.8288003576484296E-4	6.937395466683606E-4	3.644860363319092E-4	0.26350560867162853	3.2436688335883116E-4	1.3517773585258492E-4	2.4518390654627945E-4
4	,	8.40620525234987E-5	1.2102982474273111E-4	7.210518715833726E-4	2.846022567308104E-4	2.381871339067778E-4	6.979774474227756E-4	0.8157562856111219	0.02082413834237845	5.937836196449023E-4	8.252843625398222E-5	2.4560893172321564E-4	0.0011176114952397137	3.7232823732853313E-4	1.6945188611098088E-4	3.070295227535204E-4	1.6131122165766558E-4	0.15791111917445638	1.4355561806009805E-4	5.9825846638034023E-5	1.0851146972270647E-4
5	,	1.3161349295302138E-4	1.8949285090832178E-4	0.0011289297913927656	4.4559341565189153E-4	0.9377700892239236	0.001092802841473159	4.0612897599124405E-4	2.7970311062176713E-4	0.017091689731686833	1.2921235488868227E-4	3.8454270903647393E-4	0.0017498115765354344	5.829434134522394E-4	2.653058538192298E-4	4.8070712903416175E-4	2.525602539736893E-4	0.037130551644454446	2.2476082558937942E-4	9.36675754223627E-5	1.6989322919136612E-4
6	,	7.549013285514613E-5	1.0868825201133163E-4	0.009917646559295204	2.555809848382831E-4	2.1389887402502802E-4	0.2787304430326242	2.3294519175816498E-4	1.6043054938426137E-4	5.332347116039416E-4	7.411290148309214E-5	2.205638612144653E-4	0.001003647159727632	3.343614301327734E-4	1.5217265116738825E-4	2.757213126176793E-4	1.448621011312926E-4	0.7072861114984226	1.2891706012567363E-4	5.3725325224652464E-5	9.744641035721098E-5
7	,	8.493885469817583E-5	1.2229221615894778E-4	7.285727425362035E-4	0.01071798674147892	2.4067152479089517E-4	7.052576425334626E-4	2.6210177472269045E-4	1.80510837746782E-4	0.06318247281874617	0.5841866832724223	2.481707350457653E-4	0.001129268648022135	3.762117757193201E-4	1.7121933976914271E-4	3.1023196838932154E-4	1.6299376479934926E-4	0.33687526923495714	1.4505296287055256E-4	6.04498551039166E-5	1.096432894888689E-4
8	,	1.4071013294881556E-4	2.0258989899825418E-4	0.08760235441737645	4.76391191744107E-4	3.9869765575080576E-4	0.018447412781041422	4.3419911533304825E-4	2.990351596840787E-4	0.3465755135817987	1.381430370631208E-4	4.111208850929428E-4	0.3820104995950825	0.05246047260913168	2.836428175060136E-4	5.13931835696999E-4	2.700162887319572E-4	0.10881319637387105	2.4029546622287328E-4	1.0014153332575387E-4	1.8163562359942614E-4
9	,	8.153699557663016E-5	1.1739432940838288E-4	6.993929067741896E-4	2.760533707129284E-4	2.310324659077078E-4	6.770115924446356E-4	2.5160441969851395E-4	1.7328125545362764E-4	5.759475401213624E-4	8.00494460911015E-5	2.3823132767188338E-4	0.0010840406676755603	0.5110073491317313	1.6436188831364063E-4	2.97806966248541E-4	1.564657532372903E-4	0.48358591565223513	1.39243492674588E-4	5.802879713566276E-5	1.0525200088732866E-4
10	,	9.946302480368738E-5	1.4320364658009156E-4	8.531554730714452E-4	0.25683013851641767	2.8182529567745825E-4	0.2939611614831747	3.069200239745323E-4	2.1137739608029061E-4	7.025704597476334E-4	9.764843536082771E-5	2.906068378614057E-4	0.001322368613838448	4.405423326318248E-4	2.0049709286573369E-4	0.012577251430869602	1.908649807993259E-4	0.4311213702522245	1.6985638074717245E-4	7.078651412177908E-5	1.2839180915190102E-4
11	,	8.493885469817583E-5	1.2229221615894778E-4	7.285727425362035E-4	2.875707766530409E-4	2.4067152479089517E-4	0.02156608957218522	2.6210177472269045E-4	1.80510837746782E-4	5.999770297908986E-4	8.338924217303787E-5	2.481707350457653E-4	0.14715509215558445	3.762117757193201E-4	1.7121933976914271E-4	3.1023196838932154E-4	0.6155575356895262	0.21171027765704653	1.4505296287055256E-4	6.04498551039166E-5	1.096432894888689E-4
12	,	9.709128450560889E-5	1.39788891598568E-4	8.328115993555238E-4	3.287142991359281E-4	2.7510504549307685E-4	8.061607454478897E-4	2.9960137877362117E-4	2.063370075602751E-4	6.85817353003576E-4	9.531996475934846E-5	2.83677187877269E-4	0.0012908361429876463	4.300374037361407E-4	1.9571615004064058E-4	3.5461768836717744E-4	1.863137199931398E-4	0.5281456004444017	1.6580607940253753E-4	6.909857804267341E-5	0.46511154903551766
13	,	1.3161349295302138E-4	1.8949285090832178E-4	0.0011289297913927656	4.4559341565189153E-4	3.729226176243658E-4	0.001092802841473159	4.0612897599124405E-4	2.7970311062176713E-4	9.296696177851218E-4	1.2921235488868227E-4	0.9377817093153357	0.05023587191824056	5.829434134522394E-4	2.653058538192298E-4	4.8070712903416175E-4	2.525602539736893E-4	0.0048065114166510265	2.2476082558937942E-4	9.36675754223627E-5	1.6989322919136612E-4
14	,	9.59473310018853E-5	1.3814186433819037E-4	8.229992073177055E-4	3.2484130604354747E-4	2.718636898730916E-4	7.966623603558041E-4	2.960714013022787E-4	2.039058939546787E-4	0.24810492564220918	9.419688138253964E-5	2.803348331576762E-4	0.6021702284637664	4.249705967900679E-4	1.934101740025818E-4	3.504394951425677E-4	1.8411852570908834E-4	0.14489095180382758	1.6385251120702924E-4	6.828444152303897E-5	1.2385357709502958E-4
15	,	7.993624498313396E-5	1.1508962047050024E-4	0.14792716126780958	2.7063383576587425E-4	2.2649679036186205E-4	6.637203655513042E-4	0.010062764803601906	0.598951975224831	5.646404229023391E-4	7.847789936641327E-5	2.3355432263308777E-4	0.010878858496784365	3.5405418140262813E-4	1.6113510287219096E-4	0.0886368597497851	1.533939862978152E-4	0.1403446626112221	1.3650983659659516E-4	5.688956419240962E-5	1.0318567256978954E-4
16	,	1.102342039041547E-4	1.5871164192005438E-4	0.1904588200247054	3.732112440542271E-4	3.123450867332348E-4	9.152880039206225E-4	3.401574059491337E-4	2.3426815166976693E-4	7.78654132726367E-4	1.0822310658390606E-4	3.2207761109199844E-4	0.7324453416066621	4.882501152523581E-4	2.2220958452423976E-4	4.026210876345875E-4	2.1153437926427766E-4	0.0717090539237797	1.8825068860173447E-4	7.845221927209313E-5	1.422957817501371E-4
17	,	9.946302480368738E-5	1.4320364658009156E-4	8.531554730714452E-4	3.3674411307633664E-4	2.8182529567745825E-4	8.258535936416666E-4	3.069200239745323E-4	2.1137739608029061E-4	7.025704597476334E-4	9.764843536082771E-5	2.906068378614057E-4	0.05017825326209395	4.405423326318248E-4	2.0049709286573369E-4	0.843127290451213	1.908649807993259E-4	0.1013441488764999	1.6985638074717245E-4	7.078651412177908E-5	1.2839180915190102E-4
18	,	9.59473310018853E-5	1.3814186433819037E-4	8.229992073177055E-4	3.2484130604354747E-4	2.718636898730916E-4	7.966623603558041E-4	0.10633629515503643	2.039058939546787E-4	6.777368834961657E-4	9.419688138253964E-5	2.803348331576762E-4	0.001275627192606333	0.37745687727673366	1.934101740025818E-4	3.504394951425677E-4	1.8411852570908834E-4	0.510140611400023	1.6385251120702924E-4	6.828444152303897E-5	1.2385357709502958E-4
